id,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,tags
937,0,3,1,1,1,3,0,0,1,0,2,"혼밥,아침식사,숨은맛집,지역주민이 찾는,무료주차,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,강동구,강동구 맛집,암사동 맛집,천호역 맛집,천호 맛집,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울노포,성내동 맛집,성내동,둔촌동 맛집,둔촌역 맛집,올림픽 공원,올림픽 공원역 맛집,대구탕 맛집,미더덕찜 맛집,뽈찜 맛집,"
938,1,1,1,1,3,2,0,0,2,0,0,"숨은맛집,"
939,0,1,1,4,2,3,0,0,0,0,0,"데이트,혼밥,숨은맛집,깔끔한,지역주민이 찾는,캐주얼한,무료주차,발렛주차,"
940,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,술한잔하기좋은,연중무휴,저녁에만영업하는"
941,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기,한우 맛집,소고기 맛집,강서구 맛집,강서구 노포,강서구 가성비,나주곰탕,나주곰탕 맛집,방화역맛집,김포공항 맛집,방화동 맛집,개화산역 맛집,개화산역,곰탕 맛집,수육 맛집,수육,곰탕 노포,서울 곰탕 가성비,"
942,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,테라스가있는,연중무휴"
943,0,1,1,1,5,3,0,0,3,0,1,"가족외식,회식,무료주차,"
944,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는"
945,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
946,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
947,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기 맛집,영등포 시장 맛집,영등포역 맛집,서울 갈비 맛집,갈비집,서울 갈비 가성비,갈비 노포,서울 갈비 노포,돼지갈비,돼지껍데기,양념게장,된장찌개 맛집,마포구 맛집,도화동 맛집,공덕동 맛집,공덕동 노포,공덕 노포,애오개 맛집,애오개 노포,떡볶이 맛집,즉석 떡볶이 맛집,서울 떡볶이 맛집,떡볶이 노포,"
948,1,6,3,2,4,10,1,0,4,0,0,"회식,가족외식,실버푸드,접대,데이트,아이동반,캐주얼한,숨은맛집,지역주민이 찾는,24시간영업,"
949,0,0,1,3,4,9,0,0,1,1,2,"혼밥,아침식사,간식,실버푸드,숨은맛집,주차불가,24시간영업,"
950,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는"
951,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
952,0,5,3,1,7,9,0,0,6,0,1,"가족외식,데이트,회식,기념일,지역주민이 찾는,캐주얼한,숨은맛집,주차불가,무료주차,"
953,0,2,1,0,1,2,0,0,2,0,1,"회식,가족외식,접대,숨은맛집,무료주차,"
954,0,4,1,2,3,4,0,0,3,0,1,"배달,데이트,가족외식,실버푸드,회식,숨은맛집,지역주민이 찾는,무료주차,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,서울 가성비 맛집,맛집 소개,맛집 소개 유튜버,소고기,한우 맛집,소고기 맛집,강서구 맛집,강서구 노포,강서구 가성비,방화역맛집,방화동 맛집,개화산역 맛집,백종원,수구레,백종원 맛집,원조 수구레,수구레 맛집,노포,신방화역 맛집,방화 맛집,백종원의 3대천왕,3대천왕 맛집,3대천왕,서울 3대천왕 맛집,"
955,0,3,0,0,2,4,0,0,2,1,0,"숨은맛집,"
956,0,9,2,6,8,11,0,0,9,0,1,"회식,가족외식,캐주얼한,지역주민이 찾는,숨은맛집,"
957,0,11,8,6,23,20,0,0,13,1,2,"가족외식,회식,데이트,접대,모임,기념일,캐주얼한,깔끔한,숨은맛집,지역주민이 찾는,무료주차,공영주차장 1시간 무료,가족과외식하기좋은,역사가오래된,회식하기좋은"
958,0,0,1,8,3,13,0,0,0,2,4,"혼밥,간식,데이트,아이동반,떡볶이 오뎅,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,깔끔한,무료주차,"
959,0,0,0,0,0,0,0,0,0,0,0,0
960,0,7,1,1,8,11,0,0,4,0,3,"회식,간식,가족외식,모임,지역주민이 찾는,캐주얼한,치킨집과같이함,배달,"
961,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
962,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
963,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
964,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
965,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
966,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된,연중무휴"
967,0,5,2,16,13,13,0,0,8,1,1,"데이트,혼밥,여자끼리,가족외식,회식,남자끼리,간식,캐주얼한,오래된집,숨은맛집,허름한,지역주민이 찾는,줄서서먹는,깔끔한,주차불가,"
968,0,3,4,10,6,21,0,0,2,0,5,"혼밥,아침식사,해장,데이트,숨은맛집,캐주얼한,지역주민이 찾는,깔끔한,무료주차,대형룸,"
969,0,0,0,0,0,0,0,0,0,0,0,0
970,0,0,0,4,3,7,0,0,0,1,1,"혼밥,데이트,가족외식,캐주얼한,깔끔한,"
971,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,인테리어가좋은,전망이좋은,채식주의메뉴가있는,현지인셰프가있는,호텔레스토랑,연중무휴,프라이빗룸이있는"
972,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된,회식하기좋은"
973,10,12,9,18,25,29,0,0,13,0,5,"가족외식,회식,데이트,기념일,모임,남자끼리,배달,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,경관/야경이좋은,오래된집,허름한,빈티지,예쁜,이국적/이색적,복고풍,토속적인,중년이상이많은,무료주차,개별룸,대형룸,현장대기필요,좌식,예약필요,"
974,0,0,6,29,13,17,0,0,11,1,4,"혼밥,데이트,가족외식,배달,남자끼리,간식,실버푸드,여자끼리,아이동반,깔끔한,캐주얼한,숨은맛집,지역주민이 찾는,전통있는,미술랭,무료주차,주차불가,선불,역사가오래된"
975,0,1,0,3,1,4,0,0,0,0,0,"아침식사,혼밥,오랜단골,지역주민이 찾는,숨은맛집,무료주차,"
976,0,0,0,2,1,3,0,0,0,0,0,"데이트,캐주얼한,무료주차,"
977,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,24시간영업하는,아침을먹을수있는"
978,2,17,5,24,19,40,0,0,13,0,5,"혼밥,데이트,가족외식,실버푸드,낮술,다이어트식단,아침식사,간식,지역주민이 찾는,숨은맛집,캐주얼한,오래된집,아담한,허름한,중년이상이많은,이국적/이색적,주차불가,노포,유료주차장이용,역사가오래된,술한잔하기좋은"
979,0,0,0,0,0,0,0,0,0,0,0,0
980,0,5,0,0,3,6,0,0,5,0,0,"회식,데이트,"
981,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
982,0,0,0,0,0,0,0,0,0,0,0,0
983,0,10,6,8,10,16,0,0,1,0,7,"혼밥,가족외식,회식,실버푸드,배달,숨은맛집,캐주얼한,지역주민이 찾는,깔끔한,주차불가,"
984,0,5,3,4,5,9,0,0,4,0,2,"가족외식,회식,아침식사,아이동반,데이트,혼밥,캐주얼한,지역주민이 찾는,숨은맛집,대형룸,주차불가,"
985,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
986,0,2,1,2,3,4,0,0,1,0,1,"회식,혼밥,캐주얼한,대형룸,"
987,0,9,2,6,13,16,0,0,8,1,2,"가족외식,데이트,캐주얼한,숨은맛집,지역주민이 찾는,이국적/이색적,주차불가,포장가능,포장,서울 맛집투어,서울 맛집 먹방,서울 맛집탐방,서울 맛집 추천,서울 맛집 리뷰,서울 맛집소개,서울 맛집 베스트,서울 맛집 여행,서울 맛집 브이로그,서울 맛집 투어,서울 맛집 탐방,서울 3대 맛집,대구탕 먹방,대구탕 맛집,대구탕 백종원,대구탕 끓이기,대구탕 만드는 법,대구탕 매운탕,대구탕 요리,대구탕 재료,광장시장 맛집,광장시장 육회,광장시장 먹방,광장시장 길거리음식,광장시장 대구탕,종로 맛집,종로 술집,종로 낮술,서울 술집,안주 맛집,매운탕 맛집,횟집 먹방,횟집 매운탕,횟집 가성비,소주 맛집,소주 맛 좋은 집,소주 한잔,백종원 3대천왕,백종원 3대천왕 서울,3대천왕 서울,3대천왕 대구탕,숨은 맛집,종로 숨은 맛집,이영자 맛집,이영자 추천맛집,"
988,0,3,0,0,4,5,0,0,1,0,2,"회식,가족외식,숨은맛집,지역주민이 찾는,오래된집,"
989,0,16,9,11,23,38,0,0,15,0,4,"가족외식,회식,데이트,포장,기념일,아이동반,숨은맛집,지역주민이 찾는,허름한,캐주얼한,오래된집,젊은사람이많은,토속적인,깔끔한,규모가큰,빈티지,중년이상이많은,이국적/이색적,아담한,주차불가,배달,"
990,0,0,4,11,6,22,0,0,7,0,5,"간식,아이동반,데이트,가족외식,회식,캐주얼한,지역주민이 찾는,추억여행같은,"
991,0,2,2,3,3,4,0,0,0,0,0,"접대,가족외식,회식,깔끔한,캐주얼한,지역주민이 찾는,무료주차,개별룸,발렛주차,"
992,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는,연중무휴"
993,0,19,28,77,61,78,4,0,27,5,17,"혼밥,가족외식,데이트,회식,실버푸드,아이동반,아침식사,접대,간식,기념일,다이어트식단,남자끼리,냉지순례,브런치,평냉맛집,혼카페,지역주민이 찾는,캐주얼한,숨은맛집,깔끔한,이국적/이색적,오래된집,허름한,중년이상이많은,유명한,노포,오래된,아담한,무료주차,개별룸,현장대기필요,대형룸,대기줄이 길다,좌식,주차불가,주차는 카센터쪽으로,본관건물 옆에 별관같은 옆집,"
994,0,2,1,5,3,7,0,0,2,0,2,"숨은맛집,지역주민이 찾는,"
995,0,13,0,0,3,14,0,0,9,0,1,"데이트,간식,캐주얼한,숨은맛집,이국적/이색적,"
996,0,1,4,6,5,15,0,0,3,0,1,"데이트,회식,혼밥,캐주얼한,숨은맛집,지역주민이 찾는,주차불가,"
997,0,3,4,0,4,6,0,0,3,0,1,"회식,데이트,가족외식,캐주얼한,숨은맛집,무료주차,대형룸,"
998,0,0,0,0,0,0,0,0,0,0,0,0
999,0,6,4,6,9,10,0,0,1,0,3,"가족외식,회식,데이트,숨은맛집,이국적/이색적,캐주얼한,"
1000,0,11,5,5,10,14,0,0,7,0,1,"이경문순대곱창,종로3가맛집,이경문,순대곱창맛집,곱창전골맛집,종로곱창전골,종로곱창전골맛집,종로3가곱창전골,이경문순대국,종로3가순대국맛집,곱창전골 레시피,곱창전골 맛집,곱창전골 참피디,곱창전골 볶음밥,곱창전골 먹방 asmr,곱창전골 소주,곱창전골 만들기,곱창전골 중국당면,곱창전골 노래,곱창전골 먹방,순대곱창 먹방,순대곱창볶음,순대곱창전골,순대곱창전골 먹방,순대곱창 asmr,순대곱창볶음 레시피,순대곱창볶음 먹방,순대곱창 만들기,순대곱창볶음밥,순대곱창 볶음,cu 순대곱창,익선동 맛집,익선동,혼밥,가족외식,데이트,기념일,회식,캐주얼한,숨은맛집,노포,주차불가,"
1001,0,5,2,6,5,6,0,0,1,1,2,"혼밥,아침식사,가족외식,회식,데이트,캐주얼한,지역주민이 찾는,발렛주차,대형룸,무료주차,24시간영업,개별룸,"
1002,0,3,2,4,3,6,0,0,0,0,1,"회식,아침식사,가족외식,혼밥,데이트,실버푸드,지역주민이 찾는,무료주차,"
1003,0,4,8,14,11,22,1,0,5,1,2,"혼밥,아침식사,회식,가족외식,실버푸드,기념일,데이트,접대,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,격식있는,을지로 노포,주차불가,2층,대형룸,"
1004,0,1,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,저녁에만영업하는,지역주민이 찾는,"
1005,0,0,0,0,0,0,0,0,0,0,0,새벽까지영업하는
1006,0,4,2,3,4,7,0,0,2,0,4,"가족외식,회식,데이트,간식,혼밥,숨은맛집,이국적/이색적,캐주얼한,신이문역,신이문역 맛집,외대 맛집,외대앞 맛집,돌곶이역 맛집,이문동 맛집,동대문구 맛집,경희대 맛집,한예종 맛집,석관동 맛집,차돌박이 맛집,소곱창전골,곱창전골,곱창전골 가성비,차돌박이 가성비,가성비 맛집,노포 맛집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,노상 맛집,서울 노상 맛집,행당동 맛집,술먹방,술안주먹방,술안주 맛집,맛집 소개,서울 맛집 소개,서울 맛집 유튜버,맛집 소개 유튜버,"
1007,0,7,4,23,16,20,0,0,8,1,1,"혼밥,아침식사,가족외식,데이트,실버푸드,남자끼리,아이동반,여자끼리,오래된집,깔끔한,캐주얼한,숨은맛집,중년이상이많은,규모가큰,경관/야경이 좋은,노포,허름한,지역주민이 찾는,전통있는,무료주차,대형룸,개별룸,주차장없음,좌식,유료주차,가족과외식하기좋은,역사가오래된,아침을먹을수있는"
1008,0,4,1,2,4,9,0,0,3,1,0,"가족외식,회식,데이트,기념일,숨은맛집,편하게 대해 주시는 사장님과 직원분들,깔끔한,지역주민이 찾는,배달,가위바위보 이벤트,대형룸,"
1009,0,0,0,0,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은"
1011,0,0,1,3,4,3,0,0,1,0,0,"혼밥,아침식사,깔끔한,무료주차,"
1012,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,0,"서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,광진구 맛집,건대 맛집,건대입구 맛집,건대입구역 맛집,화양동,화양동 맛집,"
1014,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
1015,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
1016,0,11,6,13,18,23,0,0,11,0,5,"가족외식,회식,혼밥,데이트,남자끼리,실버푸드,기념일,야식,아이동반,여자끼리,지역주민이 찾는,캐주얼한,숨은맛집,오래된집,토속적인,주차불가,현장대기필요,"
1017,0,5,1,0,4,5,0,0,2,0,2,"가족외식,회식,"
1018,0,0,0,0,0,0,0,0,0,0,0,술한잔하기좋은
1019,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는,저녁에만영업하는"
1020,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된"
1021,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
1022,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,연인과같이가면좋은,프러포즈하기좋은,원테이블레스토랑"
1023,0,2,0,0,0,1,0,0,2,1,1,"호프집,숨은맛집,무료주차,"
1024,0,0,0,0,0,0,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1026,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연중무휴"
1027,0,3,1,0,2,2,0,0,1,0,1,"아이동반,가족외식,오래된 맛집 같음,숨은맛집,주차불가,"
1028,0,6,2,12,11,29,0,0,4,1,5,"혼밥,아침식사,가족외식,남자끼리,지역주민이 찾는,캐주얼한,숨은맛집,아담한,허름한,복고풍,오래된집,빈티지,좌식,주차불가,웨이팅조심,AM7:00~PM9:00,"
1029,0,1,1,7,9,8,0,0,1,3,0,"혼밥,데이트,간식,캐주얼한,깔끔한,예쁜,지역주민이 찾는,숨은맛집,이국적/이색적,"
1030,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1031,0,0,7,17,8,24,0,0,2,3,4,"혼밥,데이트,아침식사,가족외식,실버푸드,간식,숨은맛집,지역주민이 찾는,깔끔한,캐주얼한,예쁜,아담한,주차불가,"
1032,0,1,1,3,4,4,0,0,2,0,0,"가족외식,회식,숨은맛집,오래된집,허름한,캐주얼한,가족과외식하기좋은"
1033,0,9,7,13,13,28,0,0,6,1,4,"혼밥,남자끼리,가족외식,숨은맛집,캐주얼한,지역주민이 찾는,오래된집,깔끔한,아담한,허름한,주차불가,역사가오래된,연중무휴"
1034,0,2,3,3,4,4,0,0,3,1,0,"회식,가족외식,혼밥,데이트,지역주민이 찾는,"
1035,0,2,0,3,2,7,0,0,1,0,1,"혼밥,아침식사,캐주얼한,지역주민이 찾는,숨은맛집,무료주차,도로주차가능,"
1036,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,3,3,5,4,8,0,0,2,0,1,"회식,가족외식,친구들끼리,접대,혼밥,지역주민이 찾는,숨은맛집,캐주얼한,이국적/이색적,개별룸,대형룸,가족과외식하기좋은,역사가오래된,회식하기좋은,프라이빗룸이있는"
1038,0,0,0,1,0,0,0,0,1,0,0,"캐주얼한,무료주차,"
1039,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
1040,0,1,0,2,2,3,0,0,2,1,1,"회식,가족외식,혼밥,데이트,깔끔한,숨은맛집,지역주민이 찾는,무료주차,"
1041,0,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,외국인접대에좋은,전망이좋은"
1043,0,0,0,0,0,0,0,0,0,0,0,연중무휴
1044,0,0,0,0,0,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기,한우 맛집,마장동 한우,소고기 맛집,장군 뽈따구,회기역 맛집,동대문구 맛집,회기 노포,시립대 맛집,육회 맛집,육회 가성비 맛집,"
1046,0,1,2,3,3,3,0,0,2,1,1,"가족외식,회식,데이트,친구들끼리,접대,깔끔한,지역주민이 찾는,무료주차,발렛주차,"
1047,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,보쌈 맛집,굴보쌈 맛집,종로3가 맛집,종로 맛집,종로,감자탕 맛집,종로 감자탕 서비스,오징어볶음,오징어,오징어볶음 맛집,종로구 맛집,종로3가역 맛집,종로구 노포,종로 노포,"
1048,0,4,3,1,5,6,0,0,2,0,2,"회식,데이트,가족외식,배달,캐주얼한,숨은맛집,개별룸,"
1049,0,6,3,1,5,12,0,0,4,0,1,"회식,캐주얼한,지역주민이 찾는,무료주차,"
1050,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,새벽까지영업하는"
1051,0,0,0,0,0,0,0,0,0,0,0,"아침을먹을수있는,연중무휴"
1052,0,0,0,0,0,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0,0,0,0,0,술한잔하기좋은
1054,0,2,2,5,3,0,0,0,0,1,0,"가족외식,혼밥,기념일,깔끔한,규모가큰,이국적/이색적,캐주얼한,역사가오래된"
1055,0,1,1,2,3,5,0,0,1,0,0,"아이동반,캐주얼한,이국적/이색적,깔끔한,무료주차,30년 맛집,"
1056,0,4,6,11,6,5,2,0,2,1,1,"가족외식,회식,혼밥,접대,데이트,아이동반,아침식사,캐주얼한,지역주민이 찾는,깔끔한,발렛주차,24시간영업,개별룸,무료주차,대형룸,역사가오래된,24시간영업하는,아침을먹을수있는"
1057,0,0,0,0,3,2,0,0,2,0,0,"가족외식,기념일,집안잔치,지역주민이 찾는,깔끔한,아담한,개별룸,"
