id,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,etc
1639,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220622073244208_photo_zVUZAYkR72md.jpg,서울특별시 종로구 인사동10길 11-3 (관훈동)   ,개성만두궁 ,한식(면류),126.9854094,37.57426862,02-733-9240,만둣국,가래떡국,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된,외국인접대에좋은"
1640,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220619101515903_photo_0c8f0ee03560.jpg,서울특별시 성동구 아차산로3길 9 (성수동1가)   ,성일정육점 ,한식(육류),127.0469639,37.54829517,02-2292-6696,한우등심,김치찌개,,,,,,,,,,,,역사가오래된
1641,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220606061454_photo1_6dc878d60e43.jpg,서울특별시 서초구 서초대로74길 23 (서초동) 서초타운트라팰리스 2층  ,강남복칼국수 ,한식(면류),127.027091,37.49561193,02-3474-0890 ,복칼국수,복메밀국수,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된,프라이빗룸이있는"
1642,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220529103042_photo1_222c7343f723.jpg,서울특별시 종로구 동호로 403-23 (종로5가)   ,모녀꼬마마약김밥 ,한식(일반한식),127.001121,37.57028262,02-2273-8330,마약김밥,,,,,,,,,,,,,"역사가오래된,아침을먹을수있는"
1643,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220524102515_photo1_323901db91a4.jpg,서울특별시 용산구 이태원로 245 (한남동)   ,바다식당 ,한식(탕/국/찌개/전골),127.0000401,37.53690831,02-795-1317,존슨탕,중 3만3천원,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된,연인과같이가면좋은"
1644,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220510011138_photo1_312eead77f96.jpg,서울특별시 은평구 증산로 413 (신사동) 동현빌딩  ,봉희설렁탕 ,한식(탕/국/찌개/전골),126.9138467,37.59314092,02-302-9754,설렁탕,양곰탕,0,0,0,6,5,5,0,0,2,0,1,"혼밥,아침식사,지역주민이 찾는,노포,캐주얼한,숨은맛집,24시간영업,무료주차,발렛주차,개별룸,역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1645,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220506113626541_photo_6153483804c6.jpg,서울특별시 강남구 압구정로14길 11 (신사동)   ,할머니현대낙지집 ,한식(어패류),127.0233736,37.52360487,02-544-8020,낙지볶음,세발낙지볶음,,,,,,,,,,,,역사가오래된
1646,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220506113626541_photo_6153483804c6.jpg,서울특별시 성동구 살곶이길 40 (마장동) 마장동우시장먹자골목  ,한우리광주집 ,한식(육류),127.0412652,37.57125885,02-2296-0908,부위별육우,모둠육우,,,,,,,,,,,,"역사가오래된,연중무휴"
1647,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220414185026_photo1_26b151aebb34.jpg,서울특별시 강북구 월계로37길 137-6 (번동)   ,할머니해장국 ,한식(탕/국/찌개/전골),127.0434677,37.6280048,02-915-1541,해장국,특해장국,0,2,1,3,2,6,0,0,0,0,1,"아침식사,혼밥,숨은맛집,무료주차,역사가오래된,아침을먹을수있는"
1648,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220323091056_photo1_a2e1b1990f36.jpg,서울특별시 중구 충무로 31 (초동)   ,제일옥 ,한식(탕/국/찌개/전골),126.9927103,37.56402624,02-2267-1523,설농탕,특설농탕,,,,,,,,,,,,"역사가오래된,아침을먹을수있는"
1649,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220321070036_photo1_73c904dea5b7.jpg,서울특별시 중구 남대문로1길 39 (북창동)   ,삼성집 ,한식(육류),126.9772281,37.56279892,02-752-6449,생고기주물럭,냉동동그랑땡,,,,,,,,,,,,역사가오래된
1650,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220304072449_photo1_bb003c580b4d.jpg,서울특별시 중구 명동2길 26 (명동2가)   ,산동교자 ,중식,126.9824399,37.56228227,02-778-4150 ,오향장육,깐풍기,0,7,5,10,11,14,0,0,5,0,0,"역사가오래된,혼밥,데이트,가족외식,아이동반,회식,접대,기념일,이국적/이색적,숨은맛집,테이블,주차불가,좌식,"
1651,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220302192046_photo1_0a6d3339bb17.jpg,서울특별시 중구 퇴계로44길 29 (필동3가)   ,충무칼국수보쌈 ,한식(면류),126.9968622,37.56074175,02-2267-8913,칼국수,콩국수,,,,,,,,,,,,역사가오래된
1652,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220207083612_photo1_311569ff0135.jpg,서울특별시 영등포구 도림로 469-1 (문래동4가) 명진빌딩  ,원조마늘통닭 ,한식(가금류),126.8913196,37.5157818,02-2637-3480,원조마늘통닭,프라이드치킨,,,,,,,,,,,,"역사가오래된,새벽까지영업하는"
1653,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220114065415_photo1_eef365dd396c.jpg,서울특별시 성북구 고려대로1길 35-1 (보문동1가)   ,안동반점 ,중식,127.0189327,37.58705077,02-923-4448 ,짜장면,짬뽕,0,3,5,11,8,17,0,0,1,0,5,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,화상노포,서울 중국집 맛집,간짜장 맛집,화상 노포,서울 짜장 맛집,짜장면 맛집,짜장면,간짜장,노포 간짜장,화상 중국집,보문동 노포,성북구 맛집,보문동 맛집,짬뽕 맛집,잡채밥 맛집,잡채밥,삼선짬뽕,서울 3대 짬뽕,탕수육 맛집,탕수육,중식 잡채밥,역사가오래된,혼밥,회식,가족외식,데이트,접대,성북구맛집,보문동맛집,남자끼리,중국집맛집,캐주얼한,숨은맛집,오래된집,허름한,깔끔한,줄서서먹는,지역주민이 찾는,이국적/이색적,주차불가,개별룸,배달,현장대기필요,"
1654,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20220108082829_photo1_7e29cc1303af.jpg,서울특별시 성동구 살곶이길 40 (마장동) 마장동우시장먹자골목  ,호남집 ,한식(육류),127.0412652,37.57125885,02-2295-0118,부위별육우,모둠육우,,,,,,,,,,,,역사가오래된
1655,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20211231022405_photo1_IR4KOeZQo7k4.jpg,서울특별시 영등포구 영중로10길 26 (영등포동3가)   ,여로집 ,한식(어패류),126.9081868,37.51869527,02-2678-8934,오징어볶음,오징어초무침,0,9,2,4,11,9,0,0,8,0,0,"회식,데이트,실버푸드,배달,깔끔한,지역주민이 찾는,웨이팅,주차불가,"
1656,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20211228122558_photo1_0w9x45O7tQVO.jpg,서울특별시 동대문구 휘경로 3-8 (이문동)   ,영화장 ,중식,127.0609421,37.59658148,02-967-9595,굴짬뽕,짜장면,1,5,8,18,13,17,1,0,5,2,3,"역사가오래된,가족외식,회식,데이트,혼밥,기념일,모임,남자끼리,접대,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,오래된집,경관/야경이좋은,오래된, 아담한,이국적/이색적,깔끔한,개별룸,대형룸,주차불가,2층,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,동대문구 맛집,외대역 맛집,이문동 맛집,화상노포,서울 중국집 맛집,간짜장 맛집,화상 노포,서울 짜장 맛집,짜장면 맛집,짜장면,간짜장,노포 간짜장,동대문구 짜장 맛집,동대문구 중국집,"
1657,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20211221014125_photo1_qdWZ8T0B0NQ1.jpg,서울특별시 중구 다산로 108 (신당동)   ,진남포면옥 ,한식(가금류),127.0101478,37.55344382,02-2252-2457 ,찜닭,막국수,0,7,8,9,11,11,0,0,2,0,2,"가족외식,데이트,혼밥,남자끼리,아이동반,실버푸드,점저,회식,파인다이닝,다이어트식단,깔끔한,숨은맛집,토속적인,지역주민이 찾는,이국적/이색적,방송에 많이나온,편안한,중년이상이많은,경관/야경이좋은,젊은사람이많은,이북적,무료주차,현장대기필요,"
1658,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20211208084653_photo1_a2e1b1990f36.jpg,서울특별시 종로구 새문안로9길 29-2 (당주동) 당주빌딩 1층  ,동성각 ,중식,126.9752577,37.5714361,02-735-0107,짜장면,간짜장,,,,,,,,,,,,"역사가오래된,연중무휴"
1659,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20211016011818866_photo_fepyMr9BhR0u.jpg,서울특별시 중구 충무로11길 18-8 (입정동)   ,전주집 ,한식(육류),126.9914662,37.56761411,02-2279-1086,목삽겹살,오리고기,,,,,,,,,,,,역사가오래된
1660,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20211001120119403_photo_d0aae9ecf5e6.jpg,서울특별시 관악구 봉천로 484 (봉천동)   ,완산정 ,한식(탕/국/찌개/전골),126.9536044,37.48167509,02-878-3400 ,전주콩나물해장국,냉콩국수,0,1,1,4,5,6,0,0,1,1,3,"역사가오래된,혼밥,아침식사,데이트,실버푸드,남자끼리,숨은맛집,캐주얼한,발렛주차,무료주차,좌식,"
1661,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20210928064145100_photo_FEaT4s05wugP.jpg,서울특별시 관악구 청룡1길 19 (봉천동)   ,진순자김밥 ,한식(일반한식),126.9474611,37.48123913,02-883-1824 ,달걀말이김밥,우동,,,,,,,,,,,,"역사가오래된,아침을먹을수있는"
1662,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20210731075243079_photo_21d7ffa5d1a1.jpg,서울특별시 중구 명동8길 8-10 (명동2가)   ,백제삼계탕 ,한식(가금류),126.984101,37.56337163,02-776-3267,삼계탕,,,,,,,,,,,,,"역사가오래된,아침을먹을수있는,연중무휴"
1663,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20210624104745319_photo_c4a5a8209ecc.jpg,서울특별시 성동구 마장로 196 (홍익동)   ,유래회관 ,한식(육류),127.0315356,37.56643756,02-2293-8866 ,한우생등심,한우육회,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된,회식하기좋은"
1664,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20210607103151_photo3_1032f42b7c8a.jpg,서울특별시 용산구 한강대로62나길 24 (용산동3가)   ,봉산집 ,한식(육류),126.975006,37.53443701,02-793-5022,차돌박이,양,0,3,2,1,2,4,0,0,1,0,1,"역사가오래된,데이트,가족외식,숨은맛집,"
1665,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20210501011219952_photo_c845dff72267.jpg,서울특별시 종로구 삼일대로17길 46 (관철동) 신양빌딩  ,우정낙지 ,한식(어패류),126.9849365,37.56932796,02-720-7991,낙지볶음,파전,0,1,2,3,4,3,0,0,0,0,0,"데이트,캐주얼한,깔끔한,아담한,가족과외식하기좋은,역사가오래된,회식하기좋은,연중무휴"
1666,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20210321100401575_photo_69a4d315d09f.jpg,서울특별시 영등포구 영중로10길 30 (영등포동3가)   ,대문점 ,중식,126.9085759,37.51860457,02-2678-3256,문정정식,물만두,0,6,1,2,4,5,0,0,5,0,1,"회식,오향장육,군만두,데이트,송화단,숨은맛집,캐주얼한,"
1667,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20201129215200_photo1_d7d578b999f9.jpg,서울특별시 마포구 월드컵로3길 14 (합정동) 딜라이트스퀘어 226호  ,대한각 ,중식,126.911649,37.55100797,02-798-0266 ,해물짜장,해물짬뽕,,,,,,,,,,,,역사가오래된
1668,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20201117124331_photo1_m2CBrnlDIdU1.jpg,서울특별시 중구 정동길 41-3 (정동)   ,남도식당 ,한식(민물어패류),126.9725958,37.56594043,없음 ,추어탕,,,,,,,,,,,,,역사가오래된
1669,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20200807124420_photo1_2aaf9f3d9a8d.jpg,서울특별시 마포구 마포대로4가길 45 (마포동)   ,마포구이구이 ,한식(어패류),126.944542,37.53757815,02-703-9292,삼치,꽁치,0,1,1,3,2,4,0,0,0,0,1,"회식,아침식사,혼밥,지역주민이 찾는,숨은맛집,주차불가,역사가오래된,술한잔하기좋은"
1670,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20200731071210_photo1_d0aae9ecf5e6.jpg,서울특별시 영등포구 도림로141가길 28-1 (문래동4가)   ,대추나무칼국수 ,한식(면류),126.8902217,37.51605712,02-2677-7645,칼국수,공깃밥,,,,,,,,,,,,"역사가오래된,낮에만영업하는"
1671,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20200629034108180_photo_6bc28ebf7ef8.jpg,서울특별시 용산구 서빙고로 38-1 (한강로3가)   ,옛집 ,한식(민물어패류),126.968614,37.52406604,02-793-5955,장어탕,장어구중2만8천원,,,,,,,,,,,,역사가오래된
1672,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20200427041954_photo1_ebA8OToEL5QH.jpg,서울특별시 중구 동호로 163 (신당동)   ,원조호남순대국 ,한식(탕/국/찌개/전골),127.0117204,37.55295209,02-2233-0755,순댓국,황태해장국,,,,,,,,,,,,"역사가오래된,24시간영업하는,아침을먹을수있는,연중무휴"
1673,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20200207095449_photo1_2e6b526c2058.jpg,서울특별시 중구 남대문시장4길 10-1 (남창동)   ,중앙왕족발 ,한식(육류),126.9771438,37.55972893,02-777-4009,족발,머리고기,,,,,,,,,,,,"역사가오래된,술한잔하기좋은,24시간영업하는,아침을먹을수있는,연중무휴"
1674,1970,https://d12zq4w4guyljn.cloudfront.net/300_300_20190821015722_photo1_vVIjkDWOUAsb.jpg,서울특별시 성동구 살곶이길 40 (마장동) 마장동우시장먹자골목  ,용문집 ,한식(육류),127.0412652,37.57125885,02-2292-2218 ,치마살,토시살,,,,,,,,,,,,"가족과외식하기좋은,역사가오래된,회식하기좋은,새벽까지영업하는"
1675,1970,https://d12zq4w4guyljn.cloudfront.net/20220830065954018_photo_T09xfAZJX8bX.jpg,서울특별시 마포구 용강동 494-61,부영각,중국식,126.9395074,37.54252379,02-716-2413,부추복어살(대),류산슬(대),0,3,3,4,4,5,0,0,1,0,0,"가족과외식하기좋은,역사가오래된,회식하기좋은,프라이빗룸이있는,가족외식,기념일,데이트,회식,아이동반,지역주민이 찾는,캐주얼한,무료주차,개별룸,"
1676,1970,https://d12zq4w4guyljn.cloudfront.net/20220518102524_photo1_2f2a62f2a66b.jpg,서울시 영등포구 양평동4가 56,길풍식당,한식,126.8973105,37.53590509,02-2634-1359,꼬리탕,(특)꼬리탕,0,0,1,5,1,5,1,0,1,0,1,"데이트,아침식사,가족외식,중년식당,숨은맛집,주차불가,"
1677,1970,https://d12zq4w4guyljn.cloudfront.net/20220511011441_photo1_1f86fd0f3a30.jpg,서울 중구 무교동 1 효령빌딩 지하 1층,영덕회식당,한식,126.9795815,37.56873664,02-757-0066,과메기(사철),한치물회,0,7,1,5,4,7,0,0,3,0,1,"회식,캐주얼한,숨은맛집,웨이팅있는,무료주차,주차불가,"
1678,1970,https://d12zq4w4guyljn.cloudfront.net/20210920094310727_photo_d1323278ecdb.jpg,서울시 중구 충무로4가 56-3,영덕회식당,한식,126.9980064,37.5629594,02-2267-0942,(점심) 물회,(점심) 회덮밥,0,1,2,1,2,2,0,0,2,0,1,"회식,깔끔한,캐주얼한,숨은맛집,노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가성비 맛집,가심비 맛집,갓성비 맛집,서울 가성비,서울 막회 맛집,서울 회 맛집,서울 닭꼬치 맛집,충무로 맛집,필동 맛집,충무로역 맛집,필동,충무로,중구 맛집,충무로 노포식당,"
1679,1969,https://d12zq4w4guyljn.cloudfront.net/300_300_20220802014017_photo1_760b46c26ea7.jpg,서울특별시 동대문구 왕산로41길 4 (청량리동)   ,경북손칼국수 ,한식(면류),127.0462122,37.58140077,02-963-6962,칼국수,건진국수,0,0,0,2,1,3,0,0,0,0,3,"역사가오래된,혼밥,기념일,아침식사,데이트,아이동반,가족외식,숨은맛집,비대면칸막이,이케아아기식탁의자,"
1680,1969,https://d12zq4w4guyljn.cloudfront.net/300_300_20220627104249_photo1_2e6b526c2058.jpg,서울특별시 종로구 삼일대로20길 16 (관수동) 봉산빌딩  ,소문난경북집 ,한식(일반한식),126.9888733,37.56958626,02-2275-8177,순대술국,순두부술국,,,,,,,,,,,,"역사가오래된,새벽까지영업하는,연중무휴"
1681,1969,https://d12zq4w4guyljn.cloudfront.net/300_300_20220415014809_photo1_312eead77f96.jpg,서울특별시 중구 세종대로11길 33 (서소문동) 삼성본관빌딩 뒤편 골목 내  ,정원순두부 ,한식(일반한식),126.9741568,37.56209731,02-755-7139 ,순두부,소고기순두부,,,,,,,,,,,,역사가오래된
1682,1969,https://d12zq4w4guyljn.cloudfront.net/300_300_20220128062107_photo1_311569ff0135.jpg,서울특별시 성북구 개운사길 45 (안암동5가)   ,동우설렁탕 ,한식(탕/국/찌개/전골),127.0290559,37.58838957,02-926-5243 ,설렁탕,접시수육,0,3,2,9,7,18,0,0,3,0,2,"역사가오래된,혼밥,가족외식,아이동반,아침식사,회식,실버푸드,캐주얼한,지역주민이 찾는,깔끔한,숨은맛집,무료주차,대형룸,"
1683,1969,https://d12zq4w4guyljn.cloudfront.net/300_300_20210817023417775_photo_c4a5a8209ecc.jpg,서울특별시 성북구 창경궁로43길 9 (성북동1가)   ,국시집 ,한식(면류),127.0043041,37.58842775,02-762-1924 ,칼국수,곱빼기 1만3천원),0,0,1,6,5,3,1,0,0,1,1,"가족외식,접대,혼밥,아이동반,데이트,깔끔한,중년이상이많은,오래된집,숨은맛집,아담한,캐주얼한,규모가큰,지역주민이 찾는,발렛주차,가게앞에 잠시 주차가능,무료주차,역사가오래된,프라이빗룸이있는"
1684,1969,https://d12zq4w4guyljn.cloudfront.net/300_300_20190822110938867_photo_U9GiWCNR0Xag.jpg,서울특별시 동대문구 망우로21길 34 (휘경동)   ,경발원 ,중식,127.061241,37.59041584,02-2244-2616,짜장면,짬뽕,0,3,2,4,4,5,0,0,1,0,0,"혼밥,회식,모임,지역주민이 찾는,숨은맛집,캐주얼한,아담한,이국적/이색적,오래된집,허름한,"
